id,Agent,LStreet,LCity,LState,LZip,Deactivation,County
146381,Go Mart #120,5372 Webster Rd,Summersville,WV,26651,30-Jun-21,NICHOLAS
146382,Uncle Charlie'S,1489 Milford St,Clarksburg,WV,26301,30-Jun-18,HARRISON
146383,Ed'S Packette,7459 Appachian Hwy,Jesse,WV,24849,30-Jun-15,WYOMING
146384,B & S Food Mart,628 Main St,West Milford,WV,26451,30-Jun-21,HARRISON
146385,Stoney Creek Country Store,17094 Cacapon Rd,Great Cacapon,WV,25422,30-Jun-21,MORGAN
146386,The Loading Zone #600,38 National Rd,Triadelphia,WV,26059,30-Jun-21,OHIO
146387,Ac General Store,16922 George Washington Hwy,Mount Storm,WV,26739,30-Jun-21,GRANT
146388,Ruby'S,5724 Hammonds Mill Rd,Martinsburg,WV,25404,30-Jun-21,BERKELEY
146389,Go Mart #123,707 N 4th Ave,Paden City,WV,26159,30-Jun-21,WETZEL
146390,The Loading Zone #700,601 Commerce St,Wellsburg,WV,26070,30-Jun-21,BROOKE
146391,Prichard Mart & Deli,403 Round Bottom Rd,Prichard,WV,25555,30-Jun-20,WAYNE
146394,Bfs Foods  #77,106 Wilsonburg Rd,Clarksburg,WV,26301,30-Jun-21,HARRISON
146395,Gus'S Mart,2502 Us Route 60,Hurricane,WV,25526,30-Jun-21,PUTNAM
146396,Tomlinson'S Union Country Stor,781 Sweet Springs Valley Rd,Union,WV,24983,30-Jun-19,MONROE
146398,Go Mart #115,3308 Murdoch Ave,Parkersburg,WV,26101,30-Jun-21,WOOD
146399,U-Save #2 Food Stores Inc,822 Main St,Summersville,WV,26651,30-Jun-21,NICHOLAS
146400,Ruby'S,Suite C,Martinsburg,WV,25404,30-Jun-21,BERKELEY
146401,Sheetz #561,2881 Robert C Byrd Dr,Beckley,WV,25801,30-Jun-21,RALEIGH
146402,"Hersman Pit Stop, Llc",7558 S Calhoun Hwy,Mount Zion,WV,26151,30-Jun-16,CALHOUN
146403,Penny'S Kwik Stop Inc,2534 Coal Heritage Rd,Iaeger,WV,24844,30-Jun-21,MCDOWELL
146404,Texas Jim #5,4017 State Route 34,Hurricane,WV,25526,30-Jun-21,PUTNAM
146405,Mossy T & C,139  Okey L Patteson Rd,Scarbro,WV,25917,30-Jun-21,FAYETTE
146406,Riffe'S One Stop,Route 219 & Route 122,Lindside,WV,24951,30-Jun-16,MONROE
146407,Summersville Exxon,100 Merchant Walk,Summersville,WV,26651,30-Jun-21,NICHOLAS
146408,Sheetz #556,2151 University Ave,Morgantown,WV,26505,30-Jun-16,MONONGALIA
146409,Daddy Lou'S Pub,104 Knobley Rd,Keyser,WV,26726,30-Jun-21,MINERAL
146410,Fairways,3706 Teays Valley Rd,Hurricane,WV,25526,30-Jun-15,PUTNAM
146411,East Fairmont Shop N Save,1015 Indiana Ave,Fairmont,WV,26554,30-Jun-21,MARION
146412,Martie'S Hot Dog Stand,96 North Main St,Keyser,WV,26726,30-Jun-15,MINERAL
146413,Sheetz #563,1601 Beverly Pike,Elkins,WV,26241,30-Jun-21,RANDOLPH
146414,Jeanie'S Hot Spot,30 Stone Mountain Ln,Elkins,WV,26241,30-Jun-21,RANDOLPH
146415,Pit Stop,21520 Us Route 52,Fort Gay,WV,25514,30-Jun-18,WAYNE
146416,Christine'S Hot Spot Lounge #6,742 W Pike St,Clarksburg,WV,26301,30-Jun-18,HARRISON
146417,Black Bear Express,173 Ash St,Anmoore,WV,26323,30-Jun-21,HARRISON
146418,Shorthorns Llc,402 E State Ave,Terra Alta,WV,26764,30-Jun-15,PRESTON
146419,Wheeling Post #1,86  16th St,Wheeling,WV,26003,30-Jun-19,OHIO
146420,Little General #7570,5701 Maccorkle Ave Sw,South Charleston,WV,25309,30-Jun-20,KANAWHA
146421,Fork Creek Mini Mart Llc,32 Scarlett Ln,Nellis,WV,25142,30-Jun-21,BOONE
146422,Go Mart #122,2850 Pike St,Parkersburg,WV,26101,30-Jun-21,WOOD
146423,Smart Stop,1418 Main St E,Oak Hill,WV,25901,30-Jun-21,FAYETTE
146424,Rt 119 Quick Stop,3753 Charleston Rd,Gandeeville,WV,25243,30-Jun-18,ROANE
146425,M & C Market,4231 Matoaka Rd,Rock,WV,24747,30-Jun-18,MERCER
146426,Lea'S Place Llc,2399 Meadowbrook Rd,Bridgeport,WV,26330,30-Jun-17,HARRISON
146427,Ez Mart #1,1224 E Main St,Oak Hill,WV,25901,30-Jun-21,FAYETTE
146428,Patterson Creek Liberty Llc,1330 Patterson Creek Rd,Petersburg,WV,26847,30-Jun-21,GRANT
146429,Kwick Stop Inc,3024 E Dupont Ave,Belle,WV,25015,30-Jun-18,KANAWHA
146430,Peps Mini Mart,1405 Main St,Follansbee,WV,26037,30-Jun-17,BROOKE
146431,Smoker Friendly #43,11 W Main St,Glenville,WV,26351,30-Jun-21,GILMER
146432,Alexander Mart,1042 Midland Trail,Smithers,WV,25186,30-Jun-18,FAYETTE
146433,Grandview Exxon Llc,2180 Grandview Rd,Beaver,WV,25813,30-Jun-19,RALEIGH
146434,Phillips Stores Llc,6212 Hinton Rd,Lerona,WV,25971,30-Jun-20,MERCER
146435,Julia'S W,39 Severna Pkwy Ste 2,Martinsburg,WV,25403,30-Jun-21,BERKELEY
146436,Little General #7575,1157 Van Voorhis Rd,Morgantown,WV,26505,30-Jun-21,MONONGALIA
146437,Little General #7580,600 Willey St,Morgantown,WV,26505,30-Jun-21,MONONGALIA
146438,Curby'S Two,710 N State Route 2,New Martinsville,WV,26155,30-Jun-21,WETZEL
146439,Jessica'S Place,4801 Us Route 60,Huntington,WV,25705,30-Jun-17,CABELL
146440,Emerson Perk Front Row,4000 Emerson Ave,Parkersburg,WV,26101,30-Jun-21,WOOD
146441,Gary'S Always Hot #3,500 Avery St,Parkersburg,WV,26101,30-Jun-21,WOOD
146442,Christines Hot Spot Lounge #8,1635 Buckhannon Pike,Clarksburg,WV,26301,30-Jun-21,HARRISON
146443,Christines Hot Spot Lounge #9,826 Clarksburg Rd,Buckhannon,WV,26201,30-Jun-18,UPSHUR
146444,Bree'S Sports Bar & Perk,1415 Garfield Ave,Parkersburg,WV,26101,30-Jun-16,WOOD
146445,Corner Grill & Bar,178 National Rd,Triadelphia,WV,26059,30-Jun-21,OHIO
146446,Deerfield Express,3497 Fairmont Ave,Fairmont,WV,26554,30-Jun-21,MARION
146447,Sheetz #584,701 W Main St,Ripley,WV,25271,30-Jun-21,JACKSON
146448,Sheetz #575,1012 University Ave,Morgantown,WV,26505,30-Jun-21,MONONGALIA
146449,Speedway #9384,2399 Us Hwy 60,Culloden,WV,25510,30-Jun-21,CABELL
146450,Riverside Exxon,1373 Riverview Ave W,Alderson,WV,24910,30-Jun-21,GREENBRIER
146451,7-Eleven #34688a,809 N Mildred St,Ranson,WV,25438,30-Jun-21,JEFFERSON
146452,7-Eleven #28320b,8949 Williamsport Pike,Falling Waters,WV,25419,30-Jun-21,BERKELEY
146453,Stilettos,12261 Winchester Ave,Bunker Hill,WV,25413,30-Jun-15,BERKELEY
146454,Sheetz #585,4401 Maccorkle Ave,South Charleston,WV,25309,30-Jun-21,KANAWHA
146455,Ez Mart #2,521 N Jefferson St,Lewisburg,WV,24901,30-Jun-20,GREENBRIER
146456,Little General #7560,668 Ritter Dr,Beaver,WV,25813,30-Jun-21,RALEIGH
146457,7-Eleven #28303a,25 Union St,Berkeley Springs,WV,25411,30-Jun-21,MORGAN
146458,Pifer'S Market,109 Elizabeth Pike,Mineral Wells,WV,26150,30-Jun-18,WOOD
146459,Cold Spot,4005  Washington St W,Charleston,WV,25313,30-Jun-21,KANAWHA
146460,Stop In Food Stores #8098,14995 Midland Trail W,Crawley,WV,24931,30-Jun-20,GREENBRIER
146461,Stop In Food Stores #8211,3316 Jefferson St N,Lewisburg,WV,24901,30-Jun-20,GREENBRIER
146462,Stop In Food Stores #8140,360 Seneca Trail,Ronceverte,WV,24970,30-Jun-20,GREENBRIER
146463,Express Market,2711 3rd Ave,East Bank,WV,25067,30-Jun-20,KANAWHA
146464,The Lighthouse,119 Bridge St,Huntington,WV,25702,30-Jun-21,CABELL
146465,Speedway #3956,702 Beverly Pike,Elkins,WV,26241,30-Jun-21,RANDOLPH
146466,7-Eleven #18665a,2943 Charlestown Rd,Kearneysville,WV,25430,30-Jun-21,JEFFERSON
146467,Tracy'S Corner Grocery,1806 Gerrardstown Rd,Gerrardstown,WV,25420,30-Jun-18,BERKELEY
146468,Kountry Mart,456 W Mount Lookout Rd,Mount Lookout,WV,26678,30-Jun-17,NICHOLAS
146469,Paradise Food Mart,202 Kruger St,Wheeling,WV,26003,30-Jun-20,OHIO
146470,Bfs Foods #79,4 Commerce Blvd,Buckhannon,WV,26201,30-Jun-21,UPSHUR
146471,Grade Road Station Llc,8885 Williamsport Pike,Falling Waters,WV,25419,30-Jun-21,BERKELEY
146472,New River Citgo,36 River Rd,Sandstone,WV,25985,30-Jun-15,SUMMERS
146473,Bfs Foods #78,41 Emerson Commons Blvd,Parkersburg,WV,26104,30-Jun-21,WOOD
146474,7-Eleven #10673a,110 S Mildred St,Ranson,WV,25438,30-Jun-20,JEFFERSON
146475,Richwood Mini Mart,1287 Richwood Ave,Morgantown,WV,26505,30-Jun-21,MONONGALIA
146477,Eagle Mart,3790 Hedgesville Rd,Hedgesville,WV,25427,30-Jun-19,BERKELEY
146478,Turnoutz V Lp,3130 Chaparral Dr 102,Roanoke,VA,24018,30-Jun-21,CHESTERFIELD
146479,Spanky'S Quick Stop,5321 Seneca Trail Rd,Valley Bend,WV,26293,30-Jun-18,RANDOLPH
146480,Julian Mini-Mart,672 Julian Rd,Julian,WV,25529,30-Jun-21,BOONE
146483,Par Mar #15,412 E Dupont Ave,Belle,WV,25015,30-Jun-21,KANAWHA
146484,Chester Beverage Drive-Thru,559 Carolina Ave,Chester,WV,26034,30-Jun-21,HANCOCK
146485,Ginger'S Inc,3731 Mill Creek Rd,Fort Gay,WV,25514,30-Jun-17,WAYNE
146486,Creekside One Stop,1588 Northwestern Turnpike,Burlington,WV,26710,30-Jun-18,MINERAL
146487,White Sulphur Shell,38084 Midland Trl E,White Sulphur Springs,WV,24986,30-Jun-18,GREENBRIER
146488,Lewisburg Exxon,540 N Jefferson St,Lewisburg,WV,24901,30-Jun-18,GREENBRIER
146489,Mimi'S Elkview,307 Crossing Mall Rd,Elkview,WV,25071,30-Jun-21,KANAWHA
146490,7-Eleven #20685a,7365 Martinsburg Pike,Shepherdstown,WV,25443,30-Jun-21,JEFFERSON
146491,Smith Oil #207,1805 Warwood Ave,Wheeling,WV,26003,30-Jun-21,OHIO
146492,Brittany'S Place,532 R 4th Ave,Huntington,WV,25701,30-Jun-18,CABELL
146493,Hit'Em Hard Cafe Llc,1271 Ripley Rd,Point Pleasant,WV,25550,30-Jun-16,MASON
146494,Convenient Food Mart #3890,1228 Pennsylvania Ave,Weirton,WV,26062,30-Jun-21,HANCOCK
146495,One Stop #8130,1926 Ra West Highway,Delbarton,WV,25670,30-Jun-20,MINGO
146496,One Stop #8520,Rt 3 Box 37,Kenna,WV,25248,30-Jun-20,JACKSON
146497,One Stop #8132,Rt 3 Box 10,Delbarton,WV,25670,30-Jun-20,MINGO
146498,One Stop #8538,Us 119 Diesel Dr,Delbarton,WV,25670,30-Jun-20,MINGO
146499,One Stop #8108,269 N Eisenhower Dr,Beckley,WV,25801,30-Jun-20,RALEIGH
146500,One Stop #8533,1932 Ritter Dr,Daniels,WV,25832,30-Jun-20,RALEIGH
146501,One Stop #8006,12224 Coal River Rd,Whitesville,WV,25209,30-Jun-20,BOONE
146502,One Stop #8133,871 Robert C Byrd Dr,Sophia,WV,25921,30-Jun-20,RALEIGH
146503,One Stop #8013,1937 Harper Rd,Beckley,WV,25801,30-Jun-19,RALEIGH
146504,One Stop #8522,289 Oakwood Rd,Charleston,WV,25314,30-Jun-20,KANAWHA
146505,One Stop #8534,15 Ashford Hill Rd,Ashford,WV,25009,30-Jun-20,BOONE
146506,One Stop #8107,43 Middlebrook Dr,Foster,WV,25081,30-Jun-20,BOONE
146507,One Stop #8128,119 Indian Grave Rd,Turtle Creek,WV,25203,30-Jun-20,BOONE
146508,One Stop #8111,129 Lee St W,Charleston,WV,25302,30-Jun-20,KANAWHA
146509,One Stop #8508,1639 Washington St E,Charleston,WV,25311,30-Jun-20,KANAWHA
146510,One Stop #8109,2541 Mountaineer Blvd,South Charleston,WV,25309,30-Jun-20,KANAWHA
146511,One Stop #8514,1402 Kanawha Blvd W,Charleston,WV,25302,30-Jun-20,KANAWHA
146512,One Stop #8101,512 Maccorkle Ave,South Charleston,WV,25303,30-Jun-20,KANAWHA
146513,One Stop #8129,Rt 1 Box 285a,Charleston,WV,25312,30-Jun-20,KANAWHA
146514,One Stop #8135,4117 1st Ave,Nitro,WV,25143,30-Jun-20,KANAWHA
146515,One Stop #8512,171 Barnett Rd,Bridgeport,WV,26330,30-Jun-20,HARRISON
146516,One Stop #8027,184 Main St,Poca,WV,25159,30-Jun-20,PUTNAM
146517,One Stop #8513,991 Fairmont Rd,Morgantown,WV,26501,30-Jun-20,MONONGALIA
146518,One Stop #8110,305 Justice Ave,Logan,WV,25601,30-Jun-20,LOGAN
146519,One Stop #8531,191 Ambrose Ln,Princeton,WV,24740,30-Jun-20,MERCER
146520,One Stop #8536,I 79 & Rt 3 Box 99,Fairmont,WV,26554,30-Jun-20,MARION
146521,One Stop #8007,2003 E Main St,Oak Hill,WV,25901,30-Jun-20,FAYETTE
146522,One Stop #8535,7716 Jerry West Hwy,Omar,WV,25638,30-Jun-20,LOGAN
146523,One Stop #8102,501 Maccorkle Ave,Saint Albans,WV,25177,30-Jun-20,KANAWHA
146524,One Stop #8126,302 S Sewell St,Rainelle,WV,25962,30-Jun-19,GREENBRIER
146525,One Stop #8537,15039 Maccorkle Ave,Cabin Creek,WV,25035,30-Jun-18,KANAWHA
146526,One Stop #8131,392 Midway Rd,Alum Creek,WV,25003,30-Jun-20,KANAWHA
146527,One Stop #8103,320 Goff Mountain Rd,Charleston,WV,25313,30-Jun-20,KANAWHA
146528,One Stop #516,1413 Us Rt 60 E,Huntington,WV,25705,30-Jun-17,CABELL
146529,One Stop #530,5158 Rt 60 East,Huntington,WV,25705,30-Jun-17,CABELL
146530,One Stop #501,501 Eighth St,Huntington,WV,25701,30-Jun-17,CABELL
146531,One Stop #532,I 64 & Rt 13,Milton,WV,25541,30-Jun-17,CABELL
146532,One Stop #8115,4928 Maccorkle Ave Se,Charleston,WV,25304,30-Jun-20,KANAWHA
146533,One Stop #8517,81 Rhl Blvd,South Charleston,WV,25309,30-Jun-20,KANAWHA
146534,One Stop #8507,700 Maccorkle Ave,South Charleston,WV,25303,30-Jun-20,KANAWHA
146535,Burlington General Store,3074 Northwestern  Tpke,Burlington,WV,26710,30-Jun-21,MINERAL
146536,"Scarbro Market, Llc",2201 Scarbro Rd,Scarbro,WV,25917,30-Jun-19,FAYETTE
146537,Mill Creek Pub,9772 Seneca Trail,Mill Creek,WV,26280,30-Jun-18,RANDOLPH
146538,Mountaineer Grill & Pub,214 Mid Atlantic Pkwy,Martinsburg,WV,25404,30-Jun-20,BERKELEY
146539,Smith Oil Inc,306 South Chester St,New Cumberland,WV,26047,30-Jun-21,HANCOCK
146540,Stogie'S #4,3663 Us Rt 60 E Ste 2,Barboursville,WV,25504,30-Jun-21,CABELL
146541,Mtb Quik Stop,249 N Queen St,Martinsburg,WV,25401,30-Jun-17,BERKELEY
146542,The Holiday Room,3745 Main St,Weirton,WV,26062,30-Jun-21,HANCOCK
146543,Brushy Fork Mart Llc,1450 Brushy Fork Rd,Buckhannon,WV,26201,30-Jun-21,UPSHUR
146544,Hmcsc,500 Mall Rd Huntington Mall,Barboursville,WV,25504,30-Jun-19,CABELL
146545,Sheetz #604,21 Asturias Ln,Morgantown,WV,26508,30-Jun-21,MONONGALIA
146546,One Stop #8134,Exit 175,Caldwell,WV,24925,30-Jun-20,GREENBRIER
146547,Par Mar #69,5851 Athens Rd,Athens,WV,24712,30-Jun-21,MERCER
146548,Par Mar #54,1000 E Main St,Milton,WV,25541,30-Jun-21,CABELL
146549,Par Mar #53,532 N Main St,Franklin,WV,26807,30-Jun-21,PENDLETON
146550,7-Eleven #28315a,1655 West Washington St,Harpers Ferry,WV,25425,30-Jun-21,JEFFERSON
146551,Belmont Hot Spot,608 Bellview Blvd,Fairmont,WV,26554,30-Jun-21,MARION
146552,Kwik Chek,301 Rock Cliff Dr,Martinsburg,WV,25401,30-Jun-21,BERKELEY
146553,Blue Knights West Virginia Ii,245 Emily Dr,Clarksburg,WV,26301,30-Jun-21,HARRISON
146554,Winfield Quick Stop,3502 Winfield Rd Ste A,Winfield,WV,25213,30-Jun-21,PUTNAM
146555,Village Hot Spot,1489 Milford St,Clarksburg,WV,26301,30-Jun-18,HARRISON
146556,Bridgeport Shop N Save,460 E Main St,Bridgeport,WV,26330,30-Jun-21,HARRISON
146557,Ez Mart 3,35432 Midland Trl E,Caldwell,WV,24925,30-Jun-20,GREENBRIER
146558,Ez Mart 4,898 Main St E,White Sulphur Springs,WV,24986,30-Jun-21,GREENBRIER
146559,Ez Mart 5,2623 Lawn Rd,Meadow Bridge,WV,25976,30-Jun-20,FAYETTE
146560,Barn Store,8075 Sweet Springs Valley Rd,Gap Mills,WV,24941,30-Jun-21,MONROE
146563,"Tunnelton Quik Stop, Llc",South Preston Hwy,Tunnelton,WV,26444,30-Jun-21,PRESTON
146564,Rt 20 Kwik Stop,742 New Hope Rd,Princeton,WV,24740,30-Jun-16,MERCER
146565,Beckley Moose Lodge #1606,410 New River Dr,Beckley,WV,25801,30-Jun-16,RALEIGH
146566,Bryant'S Grocery,3272 Mudfork Rd,Verdunville,WV,25649,30-Jun-18,LOGAN
146567,White'S Valley View Market Llc,5368 Veterans Blvd,Chester,WV,26034,30-Jun-20,HANCOCK
146568,Traver'S Country Store,8885 Hedgesville Rd,Hedgesville,WV,25427,30-Jun-21,BERKELEY
146569,Sheetz #612,104 Lakeview Dr,Charleston,WV,25313,30-Jun-21,KANAWHA
146570,Little General #7590,4138 Lens Creek Rd,Hernshaw,WV,25107,30-Jun-21,KANAWHA
146571,Shop N Save #1189-2873,1140 Winchester Ave,Martinsburg,WV,25401,30-Jun-19,BERKELEY
146572,Shop N Save #2119-2880,50 Coast Guard Dr,Kearneysville,WV,25430,30-Jun-17,JEFFERSON
146573,Shop N Save #965-2866,147 Roaring Lion Dr,Hedgesville,WV,25427,30-Jun-19,BERKELEY
146574,Shop N Save #2568-2881,1317 Old Courthouse Sq,Martinsburg,WV,25401,30-Jun-19,BERKELEY
146575,Par Mar #70,31618 Midland Trl,Lookout,WV,25868,30-Jun-21,FAYETTE
146576,Par Mar #71,28618 Midland Trl,Hico,WV,25854,30-Jun-21,FAYETTE
146577,Par Mar #72,460 Appalachian Hgts Rd,Mount Hope,WV,25880,30-Jun-21,FAYETTE
146578,Par Mar #73,9509 Maccorkle Ave,Charleston,WV,25365,30-Jun-21,KANAWHA
146579,Brandywine General Store Llc,11754 Blue Gray Trl,Brandywine,WV,26802,30-Jun-21,PENDLETON
146580,Jane Lew All Star Foods,Main St,Jane Lew,WV,26378,30-Jun-21,LEWIS
146581,Par Mar #74,4909 Potomac Highlands Trl,Green Bank,WV,24944,30-Jun-21,POCAHONTAS
146582,South Branch Station,351 S Main St,Moorefield,WV,26836,30-Jun-21,HARDY
146583,"Shop 'N Save East, Llc",11840 Valley View Rd,Eden Prairie,MN,55344,30-Jun-20,HENNEPIN
146584,7-Eleven #34915a,419 Virginia Ave,Petersburg,WV,26847,30-Jun-18,GRANT
146585,"Walmart Stores East, Lp",Us Rt 220,Keyser,WV,26726,30-Jun-21,MINERAL
146586,Wal-Mart #2474 Fuel,Us 220,Keyser,WV,26726,30-Jun-17,MINERAL
146587,Mavericks Hot Spot #1,275 Don Knotts Blvd,Morgantown,WV,26505,30-Jun-21,MONONGALIA
146588,Mavericks Hot Spot #3,3388 Grafton Rd,Morgantown,WV,26505,30-Jun-21,MONONGALIA
146589,Maw & Paw'S Grab & Go,1611 Ra West Hwy,Delbarton,WV,25670,30-Jun-18,MINGO
146590,Little General #7585,124 1/2 Stollings Ave,Logan,WV,25601,30-Jun-21,LOGAN
146591,5 Stop Welltown,168 Welltown Rd,Martinsburg,WV,25404,30-Jun-18,BERKELEY
146592,Us Gas And Food,6202 East Pea Ridge Rd,Huntington,WV,25705,30-Jun-21,CABELL
146593,Par Mar #76,4901 Kanawha Tpke,South Charleston,WV,25309,30-Jun-21,KANAWHA
146594,Par Mar #77,100 Violet Dr,Ravenswood,WV,26164,30-Jun-21,JACKSON
146595,Bfs Saltwell #81,15 South Wedge St,Bridgeport,WV,26330,30-Jun-21,HARRISON
146597,City Mart,400 Mercer St,Princeton,WV,24740,30-Jun-17,MERCER
146598,"Astro Exxon, Llc",2354 White Hall Blvd,Fairmont,WV,26554,30-Jun-18,MARION
146599,"Tanks N' Tummies, Llc",Rt 16 6172 Welch/Pineville Rd,Pineville,WV,24874,30-Jun-18,WYOMING
146600,7-Eleven #35933a,1300 Bigley Ave,Charleston,WV,25314,30-Jun-19,KANAWHA
146601,Terra-Petro #1,1125 Airport Rd,Beaver,WV,25813,30-Jun-21,RALEIGH
146602,Terra-Petro #2,2004 Harper Rd,Beckley,WV,25801,30-Jun-21,RALEIGH
146603,"Panther Mart, Llc",469 Route 52,Williamson,WV,25661,30-Jun-17,MINGO
146604,Eller'S Kwik Stop,55 Main St,Northfork,WV,24868,30-Jun-21,MCDOWELL
146605,Xpress Stop - Augusta,10901 Northwestern Pike,Augusta,WV,26704,30-Jun-21,HAMPSHIRE
146606,One Stop,5158 Us Route 60,Huntington,WV,25705,30-Jun-18,CABELL
146607,One Stop,1413 Us Route 60 E,Huntington,WV,25705,30-Jun-18,CABELL
146608,One Stop,I 64 & Rt 13,Milton,WV,25541,30-Jun-18,CABELL
146609,One Stop,501 8th St,Huntington,WV,25705,30-Jun-18,CABELL
146610,Cheat Lake Exxon,502 Ashebrooke Sq,Morgantown,WV,26508,30-Jun-21,MONONGALIA
146611,Fast Lane Tobacco #332,39 Mingo Ave,Kermit,WV,25674,30-Jun-21,MINGO
146612,Sassy'S 1,4414 Maccorkle Ave,South Charleston,WV,25309,30-Jun-21,KANAWHA
146613,Sheetz #625,740 Sixth Ave,Huntington,WV,25701,30-Jun-21,CABELL
146614,Little General #7595,15056 Midland Trl,Crawley,WV,24931,30-Jun-21,GREENBRIER
146615,Xtreme Sports,2399 Meadowbrook Mall,Bridgeport,WV,26330,30-Jun-19,HARRISON
146616,"Stokes Grocery, Inc.",19760 Buffalo Rd,Buffalo,WV,25033,30-Jun-21,PUTNAM
146617,Penn'S Market,3218 Armstrong Ck Rd,Powellton,WV,25161,30-Jun-17,FAYETTE
146618,Millers Kwik Stop Llc,7558 South Calhoun Hwy,Mount Zion,WV,26151,30-Jun-21,CALHOUN
146619,C&K Diner & Mini-Mart Llc,9347 Good Hope Pike,Lost Creek,WV,26385,30-Jun-18,HARRISON
146620,River Country Store & Deli,2142 Mission Rd,Harpers Ferry,WV,25425,30-Jun-21,JEFFERSON
146621,Mavericks Hot Spot #2,124c Holland Ave,Morgantown,WV,26501,30-Jun-21,MONONGALIA
146622,7-Eleven #35913a,6417 Us Route 60 E,Barboursville,WV,25504,30-Jun-21,CABELL
146623,7-Eleven #35927a,8151 Court Ave,Hamlin,WV,25523,30-Jun-21,LINCOLN
146624,Princeton Mart,605 Rogers St,Princeton,WV,24740,30-Jun-17,MERCER
146625,K & M Sales And Services,655 Point Mountain Rd,Webster Springs,WV,26288,30-Jun-21,WEBSTER
146626,Jakki'S,4992 Gerrardstown Rd,Inwood,WV,25428,30-Jun-21,BERKELEY
146627,B & D'S Mini Mart Llc,3024 E Dupont Ave,Belle,WV,25015,30-Jun-17,KANAWHA
146628,Reedy Grocery & More Llc,22 Main St,Reedy,WV,25270,30-Jun-21,ROANE
146629,Sheetz #626,1000 Fairmont Ave,Fairmont,WV,26554,30-Jun-21,MARION
146630,The Starting Gate Pub,292 Prospect Ave,Charles Town,WV,25414,30-Jun-18,JEFFERSON
146631,Omps Grocery,17050 Bloomery Pike,Bloomery,WV,26817,30-Jun-21,HAMPSHIRE
146632,A Better Place,4766 Us Route 60,Huntington,WV,25705,30-Jun-18,CABELL
146633,A Better Place #2,6577 Ohio River Rd,Lesage,WV,25537,30-Jun-18,CABELL
146634,7-Eleven #34915j,419 Virginia Ave,Petersburg,WV,26847,30-Jun-19,GRANT
146635,Josephine'S,44 Vantage View Dr   Ste E,Falling Waters,WV,25419,30-Jun-17,BERKELEY
146636,Circle H General Store,6 Auburn Rd,Pullman,WV,26421,30-Jun-17,RITCHIE
146639,Economart,1600 Morgantown Ave,Fairmont,WV,26554,30-Jun-21,MARION
146640,Laxton'S Pic Pac,8213 Mountaineer Hwy,Avondale,WV,24811,30-Jun-19,MCDOWELL
146641,Pineville Ez Stop,478 River Rd,Pineville,WV,24874,30-Jun-21,WYOMING
146642,Vance'S Carryout,5759 Mud Fork Rd,Verdunville,WV,25649,30-Jun-20,LOGAN
146643,Hatfield'S Enterprises Of Wv I,5881 Interstate Hwy,Hanover,WV,24839,30-Jun-21,WYOMING
146644,Greenbrier Hotel Corp,300 W Main St,White Sulphur Springs,WV,24986,30-Jun-18,GREENBRIER
146645,Wvl Promo Terminal,900 Pennsylvania Ave,Charleston,WV,25327,30-Jun-21,KANAWHA
146646,Par Mar #80,2699 Huntington Rd,Apple Grove,WV,25502,30-Jun-21,MASON
146647,Par Mar #25,453 Oakland St,Morgantown,WV,26505,30-Jun-21,MONONGALIA
146648,Corner Shop,745 S Kanawha St,Beckley,WV,25801,30-Jun-21,RALEIGH
146649,"Panther Mart, Llc",469 Route 52,Williamson,WV,25661,30-Jun-21,MINGO
146650,The Rock,15745 Seneca Trails S,Lindside,WV,24951,30-Jun-18,MONROE
146651,Bobby'S Blue Ridge Emporium,18619 Charles Town Rd,Harpers Ferry,WV,25425,30-Jun-20,JEFFERSON
146652,Bland St Bill Pay Center Inc,1152 Bland St,Bluefield,WV,24701,30-Jun-18,MERCER
146653,Corner Store The,2054 Stanaford Rd,Piney View,WV,25906,30-Jun-21,RALEIGH
146654,Walmart Supercenter Fuel Kiosk,Us 220,Keyser,WV,26726,30-Jun-21,MINERAL
146655,Rocs Local Market 638,976 Rt 9 W,Martinsburg,WV,25403,30-Jun-21,BERKELEY
146656,Arrowhead Deli,1831 Coal Heritage Rd,Bluefield,WV,24701,30-Jun-20,MERCER
146657,The Davison Group,1042 Midland Trail,Smithers,WV,25186,30-Jun-18,FAYETTE
146658,Rt 73 Tobacco Shop,7 Cory Rd,Fairmont,WV,26554,30-Jun-21,MARION
146659,R & S Tavern Inc.,532 R 4th Ave,Huntington,WV,25701,30-Jun-20,CABELL
146660,Par Mar #84,501 Randolph Ave,Elkins,WV,26241,30-Jun-21,RANDOLPH
146661,Kompack 2,1204 N 20th St,Clarksburg,WV,26301,30-Jun-21,HARRISON
146662,Sheetz #640,306 Ann St,Parkersburg,WV,26101,30-Jun-21,WOOD
146666,Ez Mart,302 Frankford Rd,Ronceverte,WV,24970,30-Jun-21,GREENBRIER
146667,Camden Corner Market,3002 Piedmont Rd,Huntington,WV,25704,30-Jun-21,WAYNE
146668,Bfs Weirton #84,4124 Freedom Way,Weirton,WV,26062,30-Jun-21,HANCOCK
146669,7-Eleven 35940a,502 Rock Lake Rd,South Charleston,WV,25309,30-Jun-19,KANAWHA
146670,Smoker Friendly'S Big Apple Li,187 Sader Dr,Inwood,WV,25428,30-Jun-21,BERKELEY
146671,Rygan Llc,1832 Winchester Ave,Martinsburg,WV,25405,30-Jun-21,BERKELEY
